ID,ProductID,ProductName,Category,VariantID,VariantName,Price,CustomerID,CustomerName,CustomerEmail,OrderID,OrderDate,Quantity,TotalAmount
8729,12,,,28,,217.22,,,,1721,,7,1520.54
8730,50,,,109,,658.76,,,,1721,,5,3293.8
8731,20,,,42,,465.82,,,,1721,,1,465.82
8732,34,,,74,,813.86,,,,1721,,3,2441.58
8733,16,,,35,,244.81,,,,1721,,8,1958.48
8734,,,,,,,,,,1721,,,9680.22
8735,,,,,,,96,,,1722,2022-11-06,,
8736,45,,,101,,656.18,,,,1722,,10,6561.799999999999
8737,17,,,39,,647.97,,,,1722,,5,3239.8500000000004
8738,28,,,58,,41.27,,,,1722,,3,123.81
8739,32,,,68,,866.14,,,,1722,,8,6929.12
8740,22,,,47,,508.26,,,,1722,,6,3049.56
8741,,,,,,,,,,1722,,,19904.14
8742,,,,,,,99,,,1723,2022-11-06,,
8743,20,,,42,,539.79,,,,1723,,7,3778.5299999999997
8744,,,,,,,,,,1723,,,3778.53
8745,,,,,,,26,,,1724,2022-11-06,,
8746,35,,,76,,530.06,,,,1724,,8,4240.48
8747,4,,,9,,388.79,,,,1724,,2,777.58
8748,16,,,36,,26.9,,,,1724,,1,26.9
8749,,,,,,,,,,1724,,,5044.96
8750,,,,,,,35,,,1725,2022-11-06,,
8751,5,,,11,,68.29,,,,1725,,10,682.9000000000001
8752,46,,,102,,509.31,,,,1725,,10,5093.1
8753,,,,,,,,,,1725,,,5776.0
8754,,,,,,,12,,,1726,2022-11-06,,
8755,24,,,51,,687.09,,,,1726,,10,6870.900000000001
8756,21,,,44,,609.04,,,,1726,,5,3045.2
8757,,,,,,,,,,1726,,,9916.1
8758,,,,,,,57,,,1727,2022-11-06,,
8759,22,,,46,,383.76,,,,1727,,3,1151.28
8760,,,,,,,,,,1727,,,1151.28
8761,,,,,,,58,,,1728,2022-11-07,,
8762,6,,,12,,660.0,,,,1728,,1,660.0
8763,49,,,108,,528.67,,,,1728,,6,3172.0199999999995
8764,3,,,8,,99.67,,,,1728,,10,996.7
8765,,,,,,,,,,1728,,,4828.72
8766,,,,,,,55,,,1729,2022-11-07,,
8767,4,,,9,,857.46,,,,1729,,10,8574.6
8768,15,,,33,,623.24,,,,1729,,2,1246.48
8769,48,,,107,,201.81,,,,1729,,1,201.81
8770,34,,,72,,74.95,,,,1729,,7,524.65
8771,,,,,,,,,,1729,,,10547.54
8772,,,,,,,18,,,1730,2022-11-07,,
8773,33,,,71,,115.64,,,,1730,,2,231.28
8774,,,,,,,,,,1730,,,231.28
8775,,,,,,,38,,,1731,2022-11-07,,
8776,47,,,106,,799.91,,,,1731,,3,2399.73
8777,15,,,34,,993.11,,,,1731,,8,7944.88
8778,,,,,,,,,,1731,,,10344.61
8779,,,,,,,87,,,1732,2022-11-07,,
8780,50,,,109,,346.22,,,,1732,,7,2423.54
8781,,,,,,,,,,1732,,,2423.54
8782,,,,,,,9,,,1733,2022-11-08,,
8783,30,,,64,,997.05,,,,1733,,7,6979.349999999999
8784,50,,,109,,289.62,,,,1733,,9,2606.58
8785,27,,,57,,507.29,,,,1733,,2,1014.58
8786,,,,,,,,,,1733,,,10600.51
8787,,,,,,,80,,,1734,2022-11-08,,
8788,39,,,84,,587.28,,,,1734,,10,5872.799999999999
8789,14,,,32,,498.44,,,,1734,,2,996.88
8790,,,,,,,,,,1734,,,6869.68
8791,,,,,,,13,,,1735,2022-11-08,,
8792,26,,,55,,964.65,,,,1735,,2,1929.3
8793,14,,,32,,10.19,,,,1735,,4,40.76
8794,50,,,109,,37.24,,,,1735,,2,74.48
8795,37,,,81,,104.14,,,,1735,,10,1041.4
8796,,,,,,,,,,1735,,,3085.94
8797,,,,,,,81,,,1736,2022-11-08,,
8798,18,,,40,,312.11,,,,1736,,10,3121.1000000000004
8799,5,,,11,,834.41,,,,1736,,2,1668.82
8800,3,,,7,,186.35,,,,1736,,3,559.05
8801,,,,,,,,,,1736,,,5348.97
8802,,,,,,,100,,,1737,2022-11-09,,
8803,12,,,26,,738.48,,,,1737,,5,3692.4
8804,6,,,12,,141.69,,,,1737,,5,708.45
8805,,,,,,,,,,1737,,,4400.85
8806,,,,,,,20,,,1738,2022-11-09,,
8807,2,,,4,,223.65,,,,1738,,8,1789.2
8808,24,,,51,,47.77,,,,1738,,3,143.31
8809,,,,,,,,,,1738,,,1932.51
8810,,,,,,,37,,,1739,2022-11-09,,
8811,12,,,28,,83.93,,,,1739,,4,335.72
8812,13,,,29,,385.13,,,,1739,,2,770.26
8813,10,,,22,,992.35,,,,1739,,1,992.35
8814,,,,,,,,,,1739,,,2098.33
8815,,,,,,,31,,,1740,2022-11-09,,
8816,27,,,57,,809.87,,,,1740,,8,6478.96
8817,29,,,62,,61.82,,,,1740,,4,247.28
8818,4,,,10,,197.3,,,,1740,,4,789.2
8819,,,,,,,,,,1740,,,7515.44
8820,,,,,,,54,,,1741,2022-11-10,,
8821,36,,,79,,708.88,,,,1741,,8,5671.04
8822,42,,,93,,823.03,,,,1741,,3,2469.09
8823,,,,,,,,,,1741,,,8140.13
8824,,,,,,,64,,,1742,2022-11-10,,
8825,24,,,51,,526.66,,,,1742,,4,2106.64
8826,,,,,,,,,,1742,,,2106.64
8827,,,,,,,97,,,1743,2022-11-10,,
8828,33,,,70,,262.09,,,,1743,,10,2620.8999999999996
8829,47,,,105,,345.32,,,,1743,,3,1035.96
8830,9,,,19,,852.71,,,,1743,,4,3410.84
8831,28,,,58,,224.41,,,,1743,,3,673.23
8832,10,,,22,,379.22,,,,1743,,6,2275.32
8833,,,,,,,,,,1743,,,10016.25
8834,,,,,,,43,,,1744,2022-11-10,,
8835,22,,,47,,776.94,,,,1744,,5,3884.7000000000003
8836,,,,,,,,,,1744,,,3884.7
8837,,,,,,,15,,,1745,2022-11-10,,
8838,50,,,109,,735.73,,,,1745,,9,6621.57
8839,29,,,62,,306.55,,,,1745,,1,306.55
8840,19,,,41,,536.41,,,,1745,,2,1072.82
8841,36,,,78,,812.8,,,,1745,,4,3251.2
8842,,,,,,,,,,1745,,,11252.14
8843,,,,,,,13,,,1746,2022-11-10,,
8844,11,,,25,,520.13,,,,1746,,9,4681.17
8845,39,,,84,,409.19,,,,1746,,6,2455.14
8846,42,,,93,,778.21,,,,1746,,5,3891.05
8847,,,,,,,,,,1746,,,11027.36
8848,,,,,,,4,,,1747,2022-11-11,,
8849,6,,,13,,81.59,,,,1747,,1,81.59
8850,,,,,,,,,,1747,,,81.59
8851,,,,,,,78,,,1748,2022-11-11,,
8852,34,,,72,,269.57,,,,1748,,10,2695.7
8853,10,,,22,,495.07,,,,1748,,10,4950.7
8854,14,,,32,,399.04,,,,1748,,4,1596.16
8855,,,,,,,,,,1748,,,9242.56
8856,,,,,,,59,,,1749,2022-11-11,,
8857,37,,,80,,571.21,,,,1749,,1,571.21
8858,,,,,,,,,,1749,,,571.21
8859,,,,,,,67,,,1750,2022-11-12,,
8860,19,,,41,,212.36,,,,1750,,9,1911.2400000000002
8861,14,,,32,,382.54,,,,1750,,9,3442.86
8862,31,,,66,,718.98,,,,1750,,7,5032.860000000001
8863,9,,,20,,25.94,,,,1750,,9,233.46
8864,2,,,6,,478.52,,,,1750,,4,1914.08
8865,,,,,,,,,,1750,,,12534.5
8866,,,,,,,27,,,1751,2022-11-12,,
8867,23,,,49,,154.8,,,,1751,,5,774.0
8868,,,,,,,,,,1751,,,774.0
8869,,,,,,,33,,,1752,2022-11-13,,
8870,36,,,78,,290.18,,,,1752,,6,1741.08
8871,,,,,,,,,,1752,,,1741.08
8872,,,,,,,15,,,1753,2022-11-13,,
8873,40,,,88,,71.31,,,,1753,,5,356.55
8874,30,,,64,,57.63,,,,1753,,8,461.04
8875,27,,,57,,634.79,,,,1753,,8,5078.32
8876,39,,,84,,580.64,,,,1753,,1,580.64
8877,,,,,,,,,,1753,,,6476.55
8878,,,,,,,12,,,1754,2022-11-13,,
8879,29,,,61,,633.71,,,,1754,,6,3802.26
8880,,,,,,,,,,1754,,,3802.26
8881,,,,,,,67,,,1755,2022-11-13,,
8882,29,,,60,,985.22,,,,1755,,7,6896.54
8883,48,,,107,,959.03,,,,1755,,6,5754.18
8884,9,,,19,,868.13,,,,1755,,1,868.13
8885,35,,,76,,617.5,,,,1755,,8,4940.0
8886,,,,,,,,,,1755,,,18458.85
8887,,,,,,,51,,,1756,2022-11-13,,
8888,30,,,64,,698.6,,,,1756,,8,5588.8
8889,25,,,52,,546.77,,,,1756,,8,4374.16
8890,,,,,,,,,,1756,,,9962.96
8891,,,,,,,22,,,1757,2022-11-14,,
8892,38,,,83,,234.02,,,,1757,,3,702.0600000000001
8893,,,,,,,,,,1757,,,702.06
8894,,,,,,,50,,,1758,2022-11-15,,
8895,48,,,107,,82.82,,,,1758,,3,248.45999999999998
8896,21,,,44,,726.16,,,,1758,,2,1452.32
8897,37,,,82,,676.77,,,,1758,,1,676.77
8898,,,,,,,,,,1758,,,2377.55
8899,,,,,,,11,,,1759,2022-11-15,,
8900,4,,,10,,763.31,,,,1759,,5,3816.5499999999997
8901,29,,,60,,146.64,,,,1759,,9,1319.7599999999998
8902,,,,,,,,,,1759,,,5136.31
8903,,,,,,,97,,,1760,2022-11-15,,
8904,24,,,51,,478.56,,,,1760,,9,4307.04
8905,19,,,41,,153.28,,,,1760,,5,766.4
8906,24,,,51,,493.4,,,,1760,,9,4440.599999999999
8907,28,,,58,,890.79,,,,1760,,4,3563.16
8908,,,,,,,,,,1760,,,13077.2
8909,,,,,,,25,,,1761,2022-11-15,,
8910,8,,,17,,972.17,,,,1761,,10,9721.699999999999
8911,41,,,91,,406.04,,,,1761,,7,2842.28
8912,50,,,109,,345.95,,,,1761,,10,3459.5
8913,6,,,12,,789.9,,,,1761,,7,5529.3
8914,,,,,,,,,,1761,,,21552.78
8915,,,,,,,42,,,1762,2022-11-15,,
8916,12,,,28,,596.42,,,,1762,,6,3578.5199999999995
8917,39,,,84,,730.51,,,,1762,,6,4383.0599999999995
8918,,,,,,,,,,1762,,,7961.58
8919,,,,,,,42,,,1763,2022-11-15,,
8920,12,,,28,,837.48,,,,1763,,2,1674.96
8921,14,,,32,,335.36,,,,1763,,5,1676.8000000000002
8922,29,,,60,,170.25,,,,1763,,1,170.25
8923,7,,,15,,409.94,,,,1763,,9,3689.46
8924,,,,,,,,,,1763,,,7211.47
8925,,,,,,,77,,,1764,2022-11-15,,
8926,34,,,72,,758.33,,,,1764,,4,3033.32
8927,38,,,83,,470.11,,,,1764,,7,3290.77
8928,48,,,107,,302.57,,,,1764,,9,2723.13
8929,32,,,68,,544.37,,,,1764,,5,2721.85
8930,2,,,4,,193.33,,,,1764,,5,966.6500000000001
8931,,,,,,,,,,1764,,,12735.72
8932,,,,,,,34,,,1765,2022-11-15,,
8933,48,,,107,,747.08,,,,1765,,6,4482.4800000000005
8934,12,,,27,,515.69,,,,1765,,10,5156.900000000001
8935,,,,,,,,,,1765,,,9639.38
8936,,,,,,,85,,,1766,2022-11-16,,
8937,27,,,56,,782.69,,,,1766,,4,3130.76
8938,14,,,32,,211.39,,,,1766,,5,1056.9499999999998
8939,12,,,26,,439.28,,,,1766,,5,2196.3999999999996
8940,49,,,108,,892.33,,,,1766,,4,3569.32
8941,41,,,89,,457.07,,,,1766,,3,1371.21
8942,,,,,,,,,,1766,,,11324.64
8943,,,,,,,98,,,1767,2022-11-16,,
8944,26,,,54,,725.79,,,,1767,,5,3628.95
8945,26,,,54,,295.6,,,,1767,,3,886.8000000000001
8946,27,,,57,,786.5,,,,1767,,3,2359.5
8947,,,,,,,,,,1767,,,6875.25
8948,,,,,,,1,,,1768,2022-11-16,,
8949,16,,,36,,499.57,,,,1768,,9,4496.13
8950,24,,,51,,146.94,,,,1768,,3,440.82
8951,10,,,23,,430.7,,,,1768,,6,2584.2
8952,46,,,103,,351.76,,,,1768,,9,3165.84
8953,,,,,,,,,,1768,,,10686.99
8954,,,,,,,50,,,1769,2022-11-16,,
8955,5,,,11,,645.05,,,,1769,,2,1290.1
8956,24,,,51,,800.52,,,,1769,,5,4002.6
8957,28,,,59,,323.51,,,,1769,,1,323.51
8958,41,,,91,,634.24,,,,1769,,10,6342.4
8959,4,,,10,,496.57,,,,1769,,9,4469.13
8960,,,,,,,,,,1769,,,16427.74
8961,,,,,,,23,,,1770,2022-11-16,,
8962,39,,,85,,444.87,,,,1770,,7,3114.09
8963,12,,,28,,404.49,,,,1770,,2,808.98
8964,,,,,,,,,,1770,,,3923.07
8965,,,,,,,51,,,1771,2022-11-16,,
8966,38,,,83,,725.97,,,,1771,,10,7259.700000000001
8967,17,,,38,,732.16,,,,1771,,2,1464.32
8968,46,,,102,,961.1,,,,1771,,9,8649.9
8969,13,,,31,,796.34,,,,1771,,6,4778.04
8970,,,,,,,,,,1771,,,22151.96
8971,,,,,,,28,,,1772,2022-11-16,,
8972,26,,,55,,944.07,,,,1772,,1,944.07
8973,34,,,73,,173.22,,,,1772,,1,173.22
8974,7,,,16,,13.78,,,,1772,,1,13.78
8975,19,,,41,,282.89,,,,1772,,8,2263.12
8976,7,,,14,,431.57,,,,1772,,3,1294.71
8977,,,,,,,,,,1772,,,4688.9
8978,,,,,,,14,,,1773,2022-11-16,,
8979,50,,,109,,804.4,,,,1773,,6,4826.4
8980,38,,,83,,858.52,,,,1773,,7,6009.639999999999
8981,22,,,47,,13.21,,,,1773,,8,105.68
8982,25,,,52,,617.27,,,,1773,,2,1234.54
8983,10,,,23,,650.45,,,,1773,,5,3252.25
8984,,,,,,,,,,1773,,,15428.51
8985,,,,,,,53,,,1774,2022-11-16,,
8986,40,,,88,,116.58,,,,1774,,5,582.9
8987,29,,,61,,699.46,,,,1774,,7,4896.22
8988,6,,,12,,229.8,,,,1774,,6,1378.8000000000002
8989,24,,,51,,644.92,,,,1774,,10,6449.2
8990,,,,,,,,,,1774,,,13307.12
8991,,,,,,,42,,,1775,2022-11-17,,
8992,32,,,69,,831.65,,,,1775,,3,2494.95
8993,,,,,,,,,,1775,,,2494.95
8994,,,,,,,62,,,1776,2022-11-17,,
8995,6,,,12,,358.23,,,,1776,,2,716.46
8996,36,,,79,,513.81,,,,1776,,9,4624.289999999999
8997,12,,,27,,43.9,,,,1776,,10,439.0
8998,9,,,20,,319.37,,,,1776,,9,2874.33
8999,47,,,106,,48.4,,,,1776,,7,338.8
9000,,,,,,,,,,1776,,,8992.88
9001,,,,,,,37,,,1777,2022-11-17,,
9002,32,,,68,,623.45,,,,1777,,6,3740.7000000000003
9003,5,,,11,,859.42,,,,1777,,6,5156.5199999999995
9004,41,,,89,,201.57,,,,1777,,8,1612.56
9005,15,,,34,,679.25,,,,1777,,4,2717.0
9006,,,,,,,,,,1777,,,13226.78
9007,,,,,,,95,,,1778,2022-11-17,,
9008,28,,,59,,461.11,,,,1778,,2,922.22
9009,19,,,41,,124.38,,,,1778,,3,373.14
9010,50,,,109,,985.18,,,,1778,,4,3940.72
9011,29,,,60,,986.45,,,,1778,,4,3945.8
9012,20,,,42,,984.37,,,,1778,,1,984.37
9013,,,,,,,,,,1778,,,10166.25
9014,,,,,,,66,,,1779,2022-11-17,,
9015,13,,,30,,711.3,,,,1779,,7,4979.099999999999
9016,41,,,91,,405.24,,,,1779,,2,810.48
9017,39,,,86,,303.3,,,,1779,,3,909.9000000000001
9018,,,,,,,,,,1779,,,6699.48
9019,,,,,,,57,,,1780,2022-11-17,,
9020,19,,,41,,312.03,,,,1780,,5,1560.1499999999999
9021,35,,,75,,919.94,,,,1780,,9,8279.460000000001
9022,,,,,,,,,,1780,,,9839.61
9023,,,,,,,90,,,1781,2022-11-17,,
9024,20,,,42,,365.81,,,,1781,,1,365.81
9025,31,,,66,,985.03,,,,1781,,3,2955.09
9026,15,,,34,,868.8,,,,1781,,7,6081.599999999999
9027,,,,,,,,,,1781,,,9402.5
9028,,,,,,,40,,,1782,2022-11-17,,
9029,15,,,33,,694.62,,,,1782,,3,2083.86
9030,,,,,,,,,,1782,,,2083.86
9031,,,,,,,2,,,1783,2022-11-17,,
9032,31,,,66,,942.42,,,,1783,,4,3769.68
9033,15,,,33,,279.49,,,,1783,,6,1676.94
9034,16,,,35,,252.71,,,,1783,,4,1010.84
9035,48,,,107,,800.0,,,,1783,,1,800.0
9036,,,,,,,,,,1783,,,7257.46
9037,,,,,,,11,,,1784,2022-11-18,,
9038,20,,,42,,367.23,,,,1784,,8,2937.84
9039,,,,,,,,,,1784,,,2937.84
9040,,,,,,,26,,,1785,2022-11-18,,
9041,48,,,107,,849.91,,,,1785,,4,3399.64
9042,31,,,65,,894.87,,,,1785,,2,1789.74
9043,,,,,,,,,,1785,,,5189.38
9044,,,,,,,4,,,1786,2022-11-18,,
9045,39,,,86,,480.09,,,,1786,,10,4800.9
9046,7,,,14,,100.66,,,,1786,,5,503.29999999999995
9047,5,,,11,,68.58,,,,1786,,10,685.8
9048,14,,,32,,105.29,,,,1786,,1,105.29
9049,30,,,63,,372.06,,,,1786,,5,1860.3
9050,,,,,,,,,,1786,,,7955.59
9051,,,,,,,59,,,1787,2022-11-18,,
9052,4,,,10,,160.17,,,,1787,,2,320.34
9053,48,,,107,,200.34,,,,1787,,1,200.34
9054,,,,,,,,,,1787,,,520.68
9055,,,,,,,42,,,1788,2022-11-18,,
9056,27,,,56,,707.31,,,,1788,,3,2121.93
9057,18,,,40,,925.74,,,,1788,,10,9257.4
9058,42,,,93,,600.43,,,,1788,,10,6004.299999999999
9059,14,,,32,,581.21,,,,1788,,3,1743.63
9060,8,,,17,,971.88,,,,1788,,5,4859.4
9061,,,,,,,,,,1788,,,23986.66
9062,,,,,,,100,,,1789,2022-11-18,,
9063,2,,,4,,707.72,,,,1789,,3,2123.16
9064,5,,,11,,22.51,,,,1789,,8,180.08
9065,32,,,68,,568.41,,,,1789,,3,1705.23
9066,,,,,,,,,,1789,,,4008.47
9067,,,,,,,5,,,1790,2022-11-19,,
9068,6,,,13,,859.41,,,,1790,,5,4297.05
9069,5,,,11,,911.53,,,,1790,,6,5469.18
9070,5,,,11,,579.19,,,,1790,,10,5791.900000000001
9071,48,,,107,,709.81,,,,1790,,3,2129.43
9072,,,,,,,,,,1790,,,17687.56
9073,,,,,,,73,,,1791,2022-11-19,,
9074,33,,,70,,160.59,,,,1791,,8,1284.72
9075,41,,,90,,898.96,,,,1791,,7,6292.72
9076,22,,,46,,573.38,,,,1791,,9,5160.42
9077,47,,,104,,861.21,,,,1791,,3,2583.63
9078,,,,,,,,,,1791,,,15321.49
9079,,,,,,,29,,,1792,2022-11-19,,
9080,28,,,59,,91.27,,,,1792,,7,638.89
9081,,,,,,,,,,1792,,,638.89
9082,,,,,,,84,,,1793,2022-11-19,,
9083,48,,,107,,81.63,,,,1793,,3,244.89
9084,34,,,74,,72.58,,,,1793,,2,145.16
9085,47,,,104,,859.98,,,,1793,,10,8599.8
9086,,,,,,,,,,1793,,,8989.85
9087,,,,,,,76,,,1794,2022-11-19,,
9088,1,,,3,,200.06,,,,1794,,9,1800.54
9089,10,,,22,,828.95,,,,1794,,4,3315.8
9090,43,,,96,,34.61,,,,1794,,5,173.05
9091,15,,,34,,882.7,,,,1794,,9,7944.3
9092,,,,,,,,,,1794,,,13233.69
9093,,,,,,,71,,,1795,2022-11-19,,
9094,1,,,3,,876.89,,,,1795,,1,876.89
9095,14,,,32,,770.59,,,,1795,,7,5394.13
9096,,,,,,,,,,1795,,,6271.02
9097,,,,,,,100,,,1796,2022-11-19,,
9098,25,,,52,,866.57,,,,1796,,6,5199.42
9099,14,,,32,,715.3,,,,1796,,2,1430.6
9100,4,,,9,,516.96,,,,1796,,1,516.96
9101,,,,,,,,,,1796,,,7146.98
9102,,,,,,,59,,,1797,2022-11-19,,
9103,21,,,43,,582.48,,,,1797,,6,3494.88
9104,40,,,87,,375.04,,,,1797,,3,1125.1200000000001
9105,,,,,,,,,,1797,,,4620.0
9106,,,,,,,69,,,1798,2022-11-19,,
9107,22,,,46,,243.97,,,,1798,,4,975.88
9108,2,,,4,,811.91,,,,1798,,3,2435.73
9109,,,,,,,,,,1798,,,3411.61
9110,,,,,,,20,,,1799,2022-11-19,,
9111,50,,,109,,76.11,,,,1799,,5,380.55
9112,,,,,,,,,,1799,,,380.55
9113,,,,,,,52,,,1800,2022-11-20,,
9114,27,,,57,,183.24,,,,1800,,10,1832.4
9115,46,,,103,,728.88,,,,1800,,6,4373.28
9116,28,,,58,,94.83,,,,1800,,7,663.81
9117,46,,,103,,289.15,,,,1800,,9,2602.35
9118,,,,,,,,,,1800,,,9471.84
9119,,,,,,,72,,,1801,2022-11-20,,
9120,7,,,15,,629.88,,,,1801,,5,3149.4
9121,27,,,56,,751.5,,,,1801,,7,5260.5
9122,42,,,92,,717.25,,,,1801,,2,1434.5
9123,8,,,18,,148.79,,,,1801,,8,1190.32
9124,2,,,6,,829.08,,,,1801,,6,4974.4800000000005
9125,,,,,,,,,,1801,,,16009.2
9126,,,,,,,89,,,1802,2022-11-20,,
9127,26,,,54,,177.6,,,,1802,,7,1243.2
9128,,,,,,,,,,1802,,,1243.2
9129,,,,,,,70,,,1803,2022-11-20,,
9130,39,,,85,,957.36,,,,1803,,7,6701.52
9131,14,,,32,,744.99,,,,1803,,9,6704.91
9132,,,,,,,,,,1803,,,13406.43
9133,,,,,,,24,,,1804,2022-11-20,,
9134,2,,,6,,759.55,,,,1804,,9,6835.95
9135,3,,,8,,812.06,,,,1804,,10,8120.599999999999
9136,43,,,95,,492.07,,,,1804,,6,2952.42
9137,28,,,58,,896.62,,,,1804,,1,896.62
9138,47,,,105,,217.63,,,,1804,,7,1523.4099999999999
9139,,,,,,,,,,1804,,,20329.0
9140,,,,,,,95,,,1805,2022-11-20,,
9141,24,,,51,,217.22,,,,1805,,8,1737.76
9142,10,,,22,,217.03,,,,1805,,9,1953.27
9143,39,,,85,,75.89,,,,1805,,9,683.01
9144,,,,,,,,,,1805,,,4374.04
9145,,,,,,,4,,,1806,2022-11-20,,
9146,22,,,47,,19.06,,,,1806,,6,114.35999999999999
9147,1,,,3,,416.69,,,,1806,,6,2500.14
9148,13,,,30,,412.09,,,,1806,,10,4120.9
9149,25,,,53,,607.3,,,,1806,,5,3036.5
9150,,,,,,,,,,1806,,,9771.9
9151,,,,,,,38,,,1807,2022-11-20,,
9152,3,,,8,,193.08,,,,1807,,8,1544.64
9153,42,,,93,,235.6,,,,1807,,9,2120.4
9154,47,,,105,,406.33,,,,1807,,8,3250.64
9155,14,,,32,,358.89,,,,1807,,5,1794.4499999999998
9156,40,,,88,,743.74,,,,1807,,6,4462.4400000000005
9157,,,,,,,,,,1807,,,13172.57
9158,,,,,,,72,,,1808,2022-11-20,,
9159,44,,,97,,736.43,,,,1808,,6,4418.58
9160,1,,,1,,426.14,,,,1808,,4,1704.56
9161,1,,,1,,807.44,,,,1808,,4,3229.76
9162,32,,,67,,904.92,,,,1808,,4,3619.68
9163,13,,,31,,693.71,,,,1808,,9,6243.39
9164,,,,,,,,,,1808,,,19215.97
9165,,,,,,,59,,,1809,2022-11-21,,
9166,38,,,83,,693.12,,,,1809,,3,2079.36
9167,13,,,29,,39.42,,,,1809,,10,394.20000000000005
9168,42,,,92,,931.86,,,,1809,,6,5591.16
9169,,,,,,,,,,1809,,,8064.72
9170,,,,,,,22,,,1810,2022-11-21,,
9171,6,,,13,,63.14,,,,1810,,3,189.42000000000002
9172,,,,,,,,,,1810,,,189.42
9173,,,,,,,14,,,1811,2022-11-21,,
9174,21,,,44,,484.71,,,,1811,,3,1454.1299999999999
9175,18,,,40,,170.52,,,,1811,,5,852.6
9176,42,,,92,,818.91,,,,1811,,5,4094.5499999999997
9177,17,,,39,,748.36,,,,1811,,2,1496.72
9178,,,,,,,,,,1811,,,7898.0
9179,,,,,,,62,,,1812,2022-11-21,,
9180,29,,,60,,325.41,,,,1812,,5,1627.0500000000002
9181,,,,,,,,,,1812,,,1627.05
9182,,,,,,,31,,,1813,2022-11-21,,
9183,11,,,24,,276.32,,,,1813,,8,2210.56
9184,12,,,28,,91.22,,,,1813,,2,182.44
9185,44,,,99,,92.84,,,,1813,,9,835.5600000000001
9186,32,,,68,,781.1,,,,1813,,10,7811.0
9187,46,,,103,,374.45,,,,1813,,2,748.9
9188,,,,,,,,,,1813,,,11788.46
9189,,,,,,,20,,,1814,2022-11-21,,
9190,24,,,51,,672.12,,,,1814,,8,5376.96
9191,31,,,66,,147.43,,,,1814,,3,442.29
9192,48,,,107,,51.74,,,,1814,,3,155.22
9193,31,,,66,,469.7,,,,1814,,7,3287.9
9194,,,,,,,,,,1814,,,9262.37
9195,,,,,,,82,,,1815,2022-11-21,,
9196,25,,,53,,346.37,,,,1815,,4,1385.48
9197,44,,,99,,103.98,,,,1815,,7,727.86
9198,,,,,,,,,,1815,,,2113.34
9199,,,,,,,7,,,1816,2022-11-21,,
9200,21,,,43,,307.07,,,,1816,,1,307.07
9201,,,,,,,,,,1816,,,307.07
9202,,,,,,,20,,,1817,2022-11-21,,
9203,8,,,18,,180.55,,,,1817,,4,722.2
9204,17,,,37,,402.74,,,,1817,,1,402.74
9205,,,,,,,,,,1817,,,1124.94
9206,,,,,,,21,,,1818,2022-11-21,,
9207,32,,,68,,535.84,,,,1818,,6,3215.04
9208,8,,,18,,213.6,,,,1818,,10,2136.0
9209,,,,,,,,,,1818,,,5351.04
9210,,,,,,,98,,,1819,2022-11-22,,
9211,2,,,6,,958.38,,,,1819,,2,1916.76
9212,43,,,96,,143.35,,,,1819,,4,573.4
9213,,,,,,,,,,1819,,,2490.16
9214,,,,,,,8,,,1820,2022-11-22,,
9215,13,,,29,,772.16,,,,1820,,7,5405.12
9216,,,,,,,,,,1820,,,5405.12
9217,,,,,,,51,,,1821,2022-11-22,,
9218,8,,,17,,482.92,,,,1821,,2,965.84
9219,49,,,108,,785.38,,,,1821,,3,2356.14
9220,,,,,,,,,,1821,,,3321.98
9221,,,,,,,35,,,1822,2022-11-22,,
9222,8,,,18,,110.92,,,,1822,,5,554.6
9223,36,,,78,,758.96,,,,1822,,6,4553.76
9224,,,,,,,,,,1822,,,5108.36
9225,,,,,,,85,,,1823,2022-11-22,,
9226,44,,,98,,634.86,,,,1823,,10,6348.6
9227,33,,,71,,728.82,,,,1823,,6,4372.92
9228,,,,,,,,,,1823,,,10721.52
9229,,,,,,,46,,,1824,2022-11-22,,
9230,22,,,45,,202.65,,,,1824,,7,1418.55
9231,42,,,93,,993.68,,,,1824,,8,7949.44
9232,30,,,63,,176.29,,,,1824,,7,1234.03
9233,4,,,10,,673.09,,,,1824,,6,4038.54
9234,7,,,14,,64.46,,,,1824,,1,64.46
9235,,,,,,,,,,1824,,,14705.02
9236,,,,,,,52,,,1825,2022-11-22,,
9237,39,,,84,,24.67,,,,1825,,8,197.36
9238,44,,,99,,321.07,,,,1825,,4,1284.28
9239,,,,,,,,,,1825,,,1481.64
9240,,,,,,,14,,,1826,2022-11-22,,
9241,28,,,59,,697.71,,,,1826,,1,697.71
9242,42,,,93,,494.78,,,,1826,,5,2473.8999999999996
9243,48,,,107,,763.06,,,,1826,,2,1526.12
9244,,,,,,,,,,1826,,,4697.73
9245,,,,,,,30,,,1827,2022-11-22,,
9246,24,,,51,,703.54,,,,1827,,3,2110.62
9247,7,,,14,,726.59,,,,1827,,8,5812.72
9248,9,,,21,,329.8,,,,1827,,3,989.4000000000001
9249,,,,,,,,,,1827,,,8912.74
9250,,,,,,,73,,,1828,2022-11-22,,
9251,1,,,2,,974.75,,,,1828,,7,6823.25
9252,,,,,,,,,,1828,,,6823.25
9253,,,,,,,80,,,1829,2022-11-23,,
9254,40,,,88,,806.23,,,,1829,,10,8062.3
9255,7,,,15,,955.1,,,,1829,,1,955.1
9256,,,,,,,,,,1829,,,9017.4
